Experiment	Bacteria	Host	Category	Tissue	Additional_Condition	Treatment	Machine	Experimental_notes	Bias	Reference	Accession_type	Timepoint1_time	Timepoint1_accession	Timepoint2_time	Timepoint2_accession	Timepoint3_time	Timepoint3_accession	Timepoint4_time	Timepoint4_accession	Timepoint5_time	Timepoint5_accession	Timepoint6_time	Timepoint6_accession	Timepoint7_time	Timepoint7_accession	Timepoint8_time	Timepoint8_accession	Timepoint9_time	Timepoint9_accession	Timepoint10_time	Timepoint10_accession	Timepoint11_time	Timepoint11_accession	Timepoint12_time	Timepoint12_accession	Timepoint13_time	Timepoint13_accession	Timepoint14_time	Timepoint14_accession	Timepoint15_time	Timepoint15_accession	Timepoint16_time	Timepoint16_accession	Timepoint17_time	Timepoint17_accession	Timepoint18_time	Timepoint18_accession	Timepoint19_time	Timepoint19_accession	Timepoint20_time	Timepoint20_accession	Timepoint21_time	Timepoint21_accession	Timepoint22_time	Timepoint22_accession	Timepoint23_time	Timepoint23_accession	Timepoint24_time	Timepoint24_accession	Timepoint25_time	Timepoint25_accession	Timepoint26_time	Timepoint26_accession	Timepoint27_time	Timepoint27_accession	Timepoint28_time	Timepoint28_accession	Timepoint29_time	Timepoint29_accession	Timepoint30_time	Timepoint30_accession	Timepoint31_time	Timepoint31_accession	Timepoint32_time	Timepoint32_accession	Timepoint33_time	Timepoint33_accession	Timepoint34_time	Timepoint34_accession	Timepoint35_time	Timepoint35_accession	Timepoint36_time	Timepoint36_accession	Timepoint37_time	Timepoint37_accession	Timepoint38_time	Timepoint38_accession	Timepoint39_time	Timepoint39_accession	Timepoint40_time	Timepoint40_accession	Timepoint41_time	Timepoint41_accession	Timepoint42_time	Timepoint42_accession	Timepoint43_time	Timepoint43_accession	Timepoint44_time	Timepoint44_accession	Timepoint45_time	Timepoint45_accession	Timepoint46_time	Timepoint46_accession	Timepoint47_time	Timepoint47_accession	Timepoint48_time	Timepoint48_accession	Timepoint49_time	Timepoint49_accession	Timepoint50_time	Timepoint50_accession	Timepoint51_time	Timepoint51_accession	Timepoint52_time	Timepoint52_accession	Timepoint53_time	Timepoint53_accession	Timepoint54_time	Timepoint54_accession	Timepoint55_time	Timepoint55_accession	Timepoint56_time	Timepoint56_accession	Timepoint57_time	Timepoint57_accession	Timepoint58_time	Timepoint58_accession	Timepoint59_time	Timepoint59_accession	Timepoint60_time	Timepoint60_accession	Timepoint61_time	Timepoint61_accession	Timepoint62_time	Timepoint62_accession	Timepoint63_time	Timepoint63_accession	Timepoint64_time	Timepoint64_accession	Timepoint65_time	Timepoint65_accession	Timepoint66_time	Timepoint66_accession	Timepoint67_time	Timepoint67_accession	Timepoint68_time	Timepoint68_accession	Timepoint69_time	Timepoint69_accession	Timepoint70_time	Timepoint70_accession	Timepoint71_time	Timepoint71_accession	Timepoint72_time	Timepoint72_accession	Timepoint73_time	Timepoint73_accession	Timepoint74_time	Timepoint74_accession	Timepoint75_time	Timepoint75_accession	Timepoint76_time	Timepoint76_accession	Timepoint77_time	Timepoint77_accession	Timepoint78_time	Timepoint78_accession	Timepoint79_time	Timepoint79_accession	Timepoint80_time	Timepoint80_accession	Timepoint81_time	Timepoint81_accession	Timepoint82_time	Timepoint82_accession	Timepoint83_time	Timepoint83_accession	Timepoint84_time	Timepoint84_accession	Timepoint85_time	Timepoint85_accession	Timepoint86_time	Timepoint86_accession	Timepoint87_time	Timepoint87_accession	Timepoint88_time	Timepoint88_accession	Timepoint89_time	Timepoint89_accession	Timepoint90_time	Timepoint90_accession	Timepoint91_time	Timepoint91_accession	Timepoint92_time	Timepoint92_accession	Timepoint93_time	Timepoint93_accession	Timepoint94_time	Timepoint94_accession	Timepoint95_time	Timepoint95_accession	Timepoint96_time	Timepoint96_accession	Timepoint97_time	Timepoint97_accession	Timepoint98_time	Timepoint98_accession	Timepoint99_time	Timepoint99_accession	Timepoint100_time	Timepoint100_accession	Timepoint101_time	Timepoint101_accession	Timepoint102_time	Timepoint102_accession	Timepoint103_time	Timepoint103_accession	Timepoint104_time	Timepoint104_accession	Timepoint105_time	Timepoint105_accession	Timepoint106_time	Timepoint106_accession	Timepoint107_time	Timepoint107_accession	Timepoint108_time	Timepoint108_accession	Timepoint109_time	Timepoint109_accession	Timepoint110_time	Timepoint110_accession	Timepoint111_time	Timepoint111_accession	Timepoint112_time	Timepoint112_accession	Timepoint113_time	Timepoint113_accession	Timepoint114_time	Timepoint114_accession	Timepoint115_time	Timepoint115_accession	Timepoint116_time	Timepoint116_accession	Timepoint117_time	Timepoint117_accession	Timepoint118_time	Timepoint118_accession	Timepoint119_time	Timepoint119_accession	Timepoint120_time	Timepoint120_accession	Timepoint121_time	Timepoint121_accession	Timepoint122_time	Timepoint122_accession	Timepoint123_time	Timepoint123_accession	Timepoint124_time	Timepoint124_accession	Timepoint125_time	Timepoint125_accession	Timepoint126_time	Timepoint126_accession	Timepoint127_time	Timepoint127_accession	Timepoint128_time	Timepoint128_accession	Timepoint129_time	Timepoint129_accession	Timepoint130_time	Timepoint130_accession	Timepoint131_time	Timepoint131_accession	Timepoint132_time	Timepoint132_accession	Timepoint133_time	Timepoint133_accession	Timepoint134_time	Timepoint134_accession	Timepoint135_time	Timepoint135_accession	Timepoint136_time	Timepoint136_accession	Timepoint137_time	Timepoint137_accession	Timepoint138_time	Timepoint138_accession	Timepoint139_time	Timepoint139_accession	Timepoint140_time	Timepoint140_accession	Timepoint141_time	Timepoint141_accession	Timepoint142_time	Timepoint142_accession	Timepoint143_time	Timepoint143_accession	Timepoint144_time	Timepoint144_accession	Timepoint145_time	Timepoint145_accession	Timepoint146_time	Timepoint146_accession	Timepoint147_time	Timepoint147_accession	Timepoint148_time	Timepoint148_accession	Timepoint149_time	Timepoint149_accession	Timepoint150_time	Timepoint150_accession	Timepoint151_time	Timepoint151_accession	Timepoint152_time	Timepoint152_accession	Timepoint153_time	Timepoint153_accession	Timepoint154_time	Timepoint154_accession	Timepoint155_time	Timepoint155_accession	Timepoint156_time	Timepoint156_accession	Timepoint157_time	Timepoint157_accession	Timepoint158_time	Timepoint158_accession	Timepoint159_time	Timepoint159_accession	Timepoint160_time	Timepoint160_accession	Timepoint161_time	Timepoint161_accession	Timepoint162_time	Timepoint162_accession	Timepoint163_time	Timepoint163_accession	Timepoint164_time	Timepoint164_accession	Timepoint165_time	Timepoint165_accession	Timepoint166_time	Timepoint166_accession	Timepoint167_time	Timepoint167_accession	Timepoint168_time	Timepoint168_accession	Timepoint169_time	Timepoint169_accession	Timepoint170_time	Timepoint170_accession	Timepoint171_time	Timepoint171_accession	Timepoint172_time	Timepoint172_accession	Timepoint173_time	Timepoint173_accession	Timepoint174_time	Timepoint174_accession	Timepoint175_time	Timepoint175_accession	Timepoint176_time	Timepoint176_accession	Timepoint177_time	Timepoint177_accession	Timepoint178_time	Timepoint178_accession	Timepoint179_time	Timepoint179_accession	Timepoint180_time	Timepoint180_accession	Timepoint181_time	Timepoint181_accession	Timepoint182_time	Timepoint182_accession	Timepoint183_time	Timepoint183_accession	Timepoint184_time	Timepoint184_accession	Timepoint185_time	Timepoint185_accession	Timepoint186_time	Timepoint186_accession	Timepoint187_time	Timepoint187_accession	Timepoint188_time	Timepoint188_accession	Timepoint189_time	Timepoint189_accession	Timepoint190_time	Timepoint190_accession	Timepoint191_time	Timepoint191_accession	Timepoint192_time	Timepoint192_accession	Timepoint193_time	Timepoint193_accession	Timepoint194_time	Timepoint194_accession	Timepoint195_time	Timepoint195_accession	Timepoint196_time	Timepoint196_accession	Timepoint197_time	Timepoint197_accession	Timepoint198_time	Timepoint198_accession	Timepoint199_time	Timepoint199_accession	Timepoint200_time	Timepoint200_accession	Timepoint201_time	Timepoint201_accession	Timepoint202_time	Timepoint202_accession	Timepoint203_time	Timepoint203_accession	Timepoint204_time	Timepoint204_accession	Timepoint205_time	Timepoint205_accession	Timepoint206_time	Timepoint206_accession	Timepoint207_time	Timepoint207_accession	Timepoint208_time	Timepoint208_accession	Timepoint209_time	Timepoint209_accession	Timepoint210_time	Timepoint210_accession	Timepoint211_time	Timepoint211_accession	Timepoint212_time	Timepoint212_accession	Timepoint213_time	Timepoint213_accession	Timepoint214_time	Timepoint214_accession	Timepoint215_time	Timepoint215_accession	Timepoint216_time	Timepoint216_accession	Timepoint217_time	Timepoint217_accession	Timepoint218_time	Timepoint218_accession	Timepoint219_time	Timepoint219_accession	Timepoint220_time	Timepoint220_accession	Timepoint221_time	Timepoint221_accession	Timepoint222_time	Timepoint222_accession	Timepoint223_time	Timepoint223_accession	Timepoint224_time	Timepoint224_accession	Timepoint225_time	Timepoint225_accession	Timepoint226_time	Timepoint226_accession	Timepoint227_time	Timepoint227_accession	Timepoint228_time	Timepoint228_accession	Timepoint229_time	Timepoint229_accession	Timepoint230_time	Timepoint230_accession	Timepoint231_time	Timepoint231_accession	Timepoint232_time	Timepoint232_accession	Timepoint233_time	Timepoint233_accession
40	Acinetobacter baumannii	Homo sapiens	Active Infection	Sputum			Illumina HiSeq 2000	Pure culture		Wright et al., 2016	Assembly/SRA	0d	GCA_000949065	81d	GCA_000949165	91d	GCA_000949185																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
41	Mycobacterium tuberculosis	Homo sapiens	Active Infection	Sputum		Isoniazid+Rifampicin+Pyrazinamide+Ethambutol+Gemfibrozil+Streptomycin+Ofloxacin+Ethionamide+Clofazimine+Amikacin+Amoxicillin/Clavulanate+Levofloxacin+Gemfibrozil+Gamma Interferon+Capreomycin+Linezolid	Illumina HiSeq 2000	Population sequencing		Eldholm et al., 2014	SRA	0m	ERR461940	0m	ERR459440	8m	ERR461941	8m	ERR459441	12m	ERR459442	12m	ERR461942	14m	ERR461943	14m	ERR459443	28m	ERR461944	28m	ERR459444	31m	ERR461945	31m	ERR459445	34m	ERR461946	34m	ERR459446	39m	ERR461947	39m	ERR459447	42m	ERR461948	42m	ERR459448																																																																																																																																																																																																																																																																																																																																																																																																																																														
42	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection		Cystic Fibrosis		Illumina HiSeq 2000+Illumina Genome Analyzer Iix	Pure culture		Markussen et al., 2014	Local	0y	Sommer_setup.r5p16t1	4y	r7p19t16	11y	Sommer_setup.r6p18t17	12y	r7p19t14	12y	r7p19t15	15y	Sommer_setup.r7p19t17	21y	Sommer_setup.r6p18t19	21y	r6p18t7	25y	Sommer_setup.r6p18t6	25y	Sommer_setup.r6p18t5	26y	r7p19t19	27y	Sommer_setup.r6p18t9	27y	Sommer_setup.r6p18t18	29y	Sommer_setup.r5p17t1	31y	r7p19t18	32y	TM43.L500_SZAIPI022333-108	32y	TM41.L500_SZAIPI022331-95	32y	TM42.L500_SZAIPI022332-102																																																																																																																																																																																																																																																																																																																																																																																																																																														
43	Fusobacterium necrophorum subsp. Funduliforme	Homo sapiens	Carriage	Colorectal tumors+Metastasis	Colorectal cancer		Illumina MiSeq	Pure culture		Bullman et al., 2017	Assembly	0d	GCA_002761995.1	634d	GCA_002762025.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
43	Fusobacterium nucleatum subsp. Animalis	Homo sapiens	Carriage	Colorectal tumors+Metastasis	Colorectal cancer		Illumina MiSeq	Pure culture		Bullman et al., 2017	Assembly	0d	GCA_002762005.1	489d	GCA_002762015.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis and cocolonization with Pseudomonas aeruginosa and Aspergillus fumigatus	Ceftazidime+Tobramycin+Meropenem+Trimethoprim/Sulfamethoxazole	Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	SRR3404575	400d	SRR3404578																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis and cocolonization with Pseudomonas aeruginosa and Staphylococcus aureus and Bcc species	Ceftazidime+Meropenem+Trimethoprim/Sulfamethoxazole+Amoxicillin/Clavulanate+Tetracycline+Ciprofloxacin	Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	GCA_000932075.1/SRR3381886	817d	SRR3404570																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis and cocolonization with Pseudomonas aeruginosa and Staphylococcus aureus and Aspergillus terreus		Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	SRR3382211	117d	SRR3404574																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis and cocolonization with Pseudomonas aeruginosa and Staphylococcus aureus		Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	GCA_000932085.1/SRR3381934	1411d	SRR3404581																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis+cocolonization with Pseudomonas aeruginosa+Lung transplant	Ceftazidime+Meropenem+Trimethoprim/Sulfamethoxazole+Tetracycline	Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	GCA_000932105.1/SRR3381885	601d	SRR3404582	993d	SRR3404597	1424d	SRR3404598	1474d	SRR3404599	1641d	SRR3404600																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis and cocolonization with Pseudomonas aeruginosa and Staphylococcus aureus and Burkholderia cenocepacia	Ceftazidime+Tobramycin+Meropenem	Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	GCA_000932095.1/SRR3382015	308d	SRR3404601																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
44	Burkholderia pseudomallei	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis and cocolonization with Pseudomonas aeruginosa and Staphylococcus aureus	Ceftazidime+Tobramycin+Meropenem+Trimethoprim/Sulfamethoxazole+Amoxicillin/Clavulanate+Doxycycline	Illumina HiSeq 2000	Pure culture		Viberg et al., 2017	Assembly/SRA	0d	GCA_000932145.1/SRR3382162	433d	SRR3404603																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
45	Mycobacterium tuberculosis	Homo sapiens	Latent Infection	Sputum	Putative prolonged latency		Illumina HiSeq 2000	2-3 colonies sequenced together	Identical RFLP	Lillebaek et al., 2016	SRA	0y	ERR979062	33y	ERR979068																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
45	Mycobacterium tuberculosis	Homo sapiens	Latent Infection	Sputum	Putative prolonged latency		Illumina HiSeq 2000	2-3 colonies sequenced together	Identical RFLP	Lillebaek et al., 2016	SRA	0y	ERR979063	33y	ERR979069																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
45	Mycobacterium tuberculosis	Homo sapiens	Latent Infection	Sputum	Putative prolonged latency		Illumina HiSeq 2000	2-3 colonies sequenced together	Identical RFLP	Lillebaek et al., 2016	SRA	0y	ERR979064	33y	ERR979070																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
45	Mycobacterium tuberculosis	Homo sapiens	Latent Infection	Sputum	Putative prolonged latency		Illumina HiSeq 2000	2-3 colonies sequenced together	Identical RFLP	Lillebaek et al., 2016	SRA	0y	ERR979065	37y	ERR979071																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
45	Mycobacterium tuberculosis	Homo sapiens	Latent Infection	Sputum	Putative prolonged latency		Illumina MiSeq+Illumina HiSeq 2000	2-3 colonies sequenced together	Identical RFLP	Lillebaek et al., 2016	SRA	0y	ERR979066	36y	ERR979072																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
45	Mycobacterium tuberculosis	Homo sapiens	Latent Infection	Sputum	Putative prolonged latency		Illumina HiSeq 2000	2-3 colonies sequenced together	Identical RFLP	Lillebaek et al., 2016	SRA	0y	ERR979067	30y	ERR979075																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
46	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis		Illumina MiSeq	Pure culture	Identical clone	Lopez-Causape et al., 2017	SRA	0m	ERR2238480	0m	ERR2238479	52m	ERR2286117																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
46	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis		Illumina MiSeq	Pure culture	Identical clone	Lopez-Causape et al., 2017	SRA	0m	ERR2286118	32m	ERR2286119	80m	ERR2286120	92m	ERR2286121																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
46	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis		Illumina MiSeq	Pure culture	Identical clone	Lopez-Causape et al., 2017	SRA	0m	ERR2286126	37m	ERR2286127	79m	ERR2286128	87m	ERR2286129																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
46	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis		Illumina MiSeq	Pure culture	Identical clone	Lopez-Causape et al., 2017	SRA	0m	ERR2286130	19m	ERR2286132	48m	ERR2286131	79m	ERR2286133																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
47	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis		Illumina Genome Analyzer II	?		Stewart et al., 2014	Assembly	0x	GCA_000412515.1	1x	GCA_000412475.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
47	Pseudomonas aeruginosa	Homo sapiens	Persistent Infection	Sputum	Cystic Fibrosis		Illumina Genome Analyzer II	?		Stewart et al., 2014	Assembly	0x	GCA_000412555.1	1x	GCA_000412535.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2500	Pure culture		Sarovich et al., 2018	SRA	0y	SRR6075119	1y	SRR6075120	1y	SRR6075117	1y	SRR6075118	2y	SRR6075115	3y	SRR6075116																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2500	Pure culture		Sarovich et al., 2018	SRA	0y	SRR5927082	2y	SRR2886988																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood	T2D+Metastatic bronchogenic carcinoma		Illumina HiSeq 2500	Pure culture		Sarovich et al., 2018	SRA	0y	SRR6075113	1y	SRR6075114																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2000+PacBio RS II	Pure culture		Sarovich et al., 2018	Assembly/SRA	0y	GCA_001975145.1/pacbio-SRR5949108/SRR2887021	1y	GCA_001975125.1/pacbio-SRR5949107/SRR2887030																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2500+PacBio RS II	Pure culture		Sarovich et al., 2018	Assembly/SRA	0y	GCA_001975105.1/pacbio-SRR5949106/SRR6075121	1y	GCA_001975085.1/pacbio-SRR5949105/SRR6075122																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2500+PacBio RS II	Pure culture		Sarovich et al., 2018	Assembly/SRA	0y	GCA_001974745.1/pacbio-SRR5949104/SRR6075128	1y	SRR6075129	2y	GCA_001975065.1/pacbio-SRR5949103/SRR6075126																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2500	Pure culture		Sarovich et al., 2018	SRA	0y	SRR6075127	1y	SRR6075124																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina HiSeq 2500	Pure culture		Sarovich et al., 2018	SRA	0y	SRR6075125	1y	SRR6075123																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
48	Burkholderia pseudomallei	Homo sapiens	Active Infection	Blood			Illumina Genome Analyzer Iix	Pure culture		Sarovich et al., 2018	SRA	0y	SRR2975732	1y	SRR2975674																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
49	Burkholderia pseudomallei	Homo sapiens	Recurrent Infection	Blood+Joint Pus	T2D	Ceftazidime+Ceftriaxone+Doxycycline	Illumina HiSeq 2000	Pure culture		Webb et al., 2017	SRA	0m	SRR4254579	2m	SRR4254580																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002991295.1	79d	GCA_002984355.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002985315.1	339d	GCA_002984615.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002966615.1	819d	GCA_002966635.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002985805.1	1036d	GCA_002985845.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002986235.1	32d	GCA_002988655.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002966695.1	252d	GCA_002966715.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002988635.1	588d	GCA_002986175.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002989235.1	321d	GCA_002983905.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984945.1	439d	GCA_002991085.1	1288d	GCA_002984185.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984985.1	355d	GCA_002989575.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002989715.1	150d	GCA_002989765.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002991245.1	326d	GCA_002989615.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002991265.1	64d	GCA_002989695.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002991285.1	133d	GCA_002989595.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002985025.1	28d	GCA_002984325.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002985045.1	2d	GCA_002989905.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002989925.1	1422d	GCA_002989965.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984345.1	385d	GCA_002985065.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984385.1	363d	GCA_002985105.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984425.1	17d	GCA_002985125.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002985145.1	35d	GCA_002990005.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002990095.1	189d	GCA_002985225.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984445.1	35d	GCA_002990065.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002985175.1	245d	GCA_002991345.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
50	Haemophilus influenzae	Homo sapiens	Persistent Infection	Sputum	COPD		Illumina HiSeq 2500	Pure culture	Identical MLST	Pettigrew et al., 2018	Assembly	0d	GCA_002984525.1	35d	GCA_002984545.1																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
